web_url,snippet,source,keywords,pub_date,word_count,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.organization,title,original_title,budget,original_language,homepage,overview,popularity,runtime,revenue,release_date,vote_average,vote_count,genres,spoken_languages,production_countries
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,Le débarquement du congrès de photographie à Lyon,,fr,,"Down the gangway, photographers leave the deck of a riverboat in large numbers.",4.207,,,1895-06-12,5.376,85.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,The Rich Have Their Own Photographers,,en,,"A deeply inspirational film about the life and artwork of America's premiere social documentary photographer, Milton Rogovin. In 1957, The Buffalo News declared Milton Rogovin ""The Top Red in Buffalo"" and his life was turned upside-down. Effectively, his political voice was silenced as society shunned him and his friends disappeared. In reality, he was an optometrist promoting workers' rights.",0.4,,,2007-01-26,0.0,0.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,The Photographer,,en,,"A year after becoming the toast of New York City's art scene, photographer Max Martin has lost his ability to take a decent picture. On the night before his make-or-break gallery opening, surrounded by the trappings of success but devoid of inspiration, Max embarks on a bizarre trek through the city in search of ten mysterious photographs that could save his career. Shot in brilliant color and dramatic black and white, first-time director Jeremy Stein's industrial New York City is a wonderland, roamed by witches and magical creatures, where survival hinges on the completion of a simple quest. Accompanied by an unlikely crew of strangers he meets along the way, Max trips through a modern-day Oz and rediscovers the easily forgotten value of seeing magic reflected in everyday life.",11.094,,,2000-04-15,3.5,2.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,Rock 'N' Roll Exposed: The Photography of Bob Gruen,,en,,"From Led Zeppelin to The Rolling Stones, Elvis to Madonna, John Lennon to Johnny Rotten, Bob Gruen has captured half a century of music through the eye of a lens.  In this landmark documentary series, award-winning filmmaker Don Letts reveals the stories behind some of the most famous rock 'n' roll photographs of all time.",1.42,,,2013-03-06,0.0,0.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,The Man in the Lower-Left Hand Corner of The Photograph,,en,,A man in a decaying room looks at an old photograph of himself and tries to recreate the happiness he once felt.,0.683,,,1997-07-17,6.5,11.0,,,
https://www.nytimes.com/2020/02/13/movies/the-photograph-review.html,Issa Rae and a terrific Lakeith Stanfield play a New York couple whose romance sends them and the story into the past.,The New York Times,"subject: Movies;creative_works: The Photograph (Movie);persons: Meghie, Stella;persons: Rae, Issa;persons: Stanfield, Lakeith;",2020-02-13T20:54:33+0000,862,‘The Photograph’ Review: An Unabashedly Old-School Love Story,,,An Unabashedly Old-School Love Story,,,,By Manohla Dargis,,The Photograph,Moment of Impact: Stories of the Pulitzer Prize Photographs,,en,,"Moment of Impact: Stories of the Pulitzer Prize Photographs, hosted by Sam Waterston, tells the compelling stories behind some of the world's most memorable photographs. Returning to the scene of the action, each photographer describes, in a gripping first-hand account, how they took their prize-winning photographs. The moments they captured forged history and changed lives - including the photographers own. The stories of these unforgettable photographs' own. The stories of these unforgettable photographs - many of them shown here for the first time - are as compelling and long lasting as the images themselves.",1.526,,,1999-07-18,0.0,0.0,,,
https://www.nytimes.com/2020/02/13/movies/you-go-to-my-head-review.html,A mysterious architect persuades an amnesiac that she’s his wife in this elusive romance set in the Sahara.,The New York Times,"subject: Movies;creative_works: You Go to My Head (Movie);persons: de Clercq, Dimitri;",2020-02-13T12:00:05+0000,292,‘You Go to My Head’ Review: Untrue Love,Critic’s Pick,,Designing a Love Story,,,,By Jeannette Catsoulis,,You Go to My Head,You Go To My Head,,fr,,"Following a mysterious car accident in the desert, Dafne suffers from post-traumatic amnesia. Jake, the first person she sees when she regains consciousness, tells her he's her husband.",2.934,,,2017-10-26,6.5,11.0,,,
https://www.nytimes.com/2020/02/12/movies/ordinary-love-review.html,Lesley Manville and Liam Neeson play a married couple facing a cancer diagnosis.,The New York Times,"subject: Movies;creative_works: Ordinary Love (Movie);persons: Neeson, Liam;persons: Manville, Lesley;persons: D'Sa, Lisa Barros;persons: Leyburn, Glenn;",2020-02-12T19:46:45+0000,569,‘Ordinary Love’ Review: In Sickness and in Health,,,Old-Sweater Lives,,,,By A.O. Scott,,Ordinary Love,Ordinary Love,,en,,An extraordinary look at the lives of a middle-aged couple in the midst of the wife's breast cancer diagnosis.,21.239,,,2019-12-06,6.9,132.0,,,
https://www.nytimes.com/2020/02/12/movies/ordinary-love-review.html,Lesley Manville and Liam Neeson play a married couple facing a cancer diagnosis.,The New York Times,"subject: Movies;creative_works: Ordinary Love (Movie);persons: Neeson, Liam;persons: Manville, Lesley;persons: D'Sa, Lisa Barros;persons: Leyburn, Glenn;",2020-02-12T19:46:45+0000,569,‘Ordinary Love’ Review: In Sickness and in Health,,,Old-Sweater Lives,,,,By A.O. Scott,,Ordinary Love,For Love & Life: No Ordinary Campaign,,en,,"Brian Wallach was diagnosed with ALS at 37. He and his wife’s fight to reclaim their future from a brutal disease has snowballed into a movement with resounding ramifications not only for the ALS community, but for millions of patients seeking to find their voice in our broken healthcare system.",3.045,,,2023-03-12,8.3,3.0,,,
https://www.nytimes.com/2020/02/12/movies/ordinary-love-review.html,Lesley Manville and Liam Neeson play a married couple facing a cancer diagnosis.,The New York Times,"subject: Movies;creative_works: Ordinary Love (Movie);persons: Neeson, Liam;persons: Manville, Lesley;persons: D'Sa, Lisa Barros;persons: Leyburn, Glenn;",2020-02-12T19:46:45+0000,569,‘Ordinary Love’ Review: In Sickness and in Health,,,Old-Sweater Lives,,,,By A.O. Scott,,Ordinary Love,No Ordinary Love,,en,,"Lines between romantic ideals and control become blurred when Tanya's husband can no longer handle the stress of his career as a police officer. His warm kisses turn cold, and she is left fighting for her life. At the same time, Elizabeth's idyllic life is marred when her charming husband manipulates her into believing that she is going insane. As Elizabeth counsels Tanya, she realizes the signs of abuse in her own marriage. When both women decide to leave, they realize it isn't going to go as smoothly as they'd planned. The escape they seek, turns deadly.",1.447,,,2019-05-18,0.0,0.0,,,
https://www.nytimes.com/2020/02/12/movies/ordinary-love-review.html,Lesley Manville and Liam Neeson play a married couple facing a cancer diagnosis.,The New York Times,"subject: Movies;creative_works: Ordinary Love (Movie);persons: Neeson, Liam;persons: Manville, Lesley;persons: D'Sa, Lisa Barros;persons: Leyburn, Glenn;",2020-02-12T19:46:45+0000,569,‘Ordinary Love’ Review: In Sickness and in Health,,,Old-Sweater Lives,,,,By A.O. Scott,,Ordinary Love,내 연애의 기억,,ko,,"After six failed relationships Eun Jin is determined to succeed with her clumsy unromantic boyfriend, but questions arise when she suspects that he is hiding something.",1.718,,,2014-08-20,7.1,6.0,,,
https://www.nytimes.com/2020/02/12/movies/ordinary-love-review.html,Lesley Manville and Liam Neeson play a married couple facing a cancer diagnosis.,The New York Times,"subject: Movies;creative_works: Ordinary Love (Movie);persons: Neeson, Liam;persons: Manville, Lesley;persons: D'Sa, Lisa Barros;persons: Leyburn, Glenn;",2020-02-12T19:46:45+0000,569,‘Ordinary Love’ Review: In Sickness and in Health,,,Old-Sweater Lives,,,,By A.O. Scott,,Ordinary Love,รัก,,th,,"Note is planning to propose to Nam. They dream about a simple wedding by the beach at a beautiful resort in Hua Hin. With Nam's boss, an advertising agency owner, Nueng, and his wife Vinie, the resort owner and former actress who plan to return to the show business, help making it come true. The couple also gets help from their friends. Ploy, to record this hectic story before the wedding day. Tam, an annoying photographer, who can shake Ploy's heart. Their story is as chaotic as Guy's, Winnie and Nueng's dear son, and Boat's, the head chef at the resort. The hippest wedding concept by the weirdest advertising creative, Suzi started to get together. In the meantime, other love stories begins, but the soon to be husband and wife encounter the biggest challenge in the relationship.",0.923,,,2012-11-02,4.0,1.0,,,
https://www.nytimes.com/2020/02/12/movies/ordinary-love-review.html,Lesley Manville and Liam Neeson play a married couple facing a cancer diagnosis.,The New York Times,"subject: Movies;creative_works: Ordinary Love (Movie);persons: Neeson, Liam;persons: Manville, Lesley;persons: D'Sa, Lisa Barros;persons: Leyburn, Glenn;",2020-02-12T19:46:45+0000,569,‘Ordinary Love’ Review: In Sickness and in Health,,,Old-Sweater Lives,,,,By A.O. Scott,,Ordinary Love,Isang Karaniwang Kwento ng Pag-ibig,,en,,"After a painful break-up, a couple goes to a clinic that offers the irreversible procedure of erasing an individual's memories. As they reminisce their time together, they are faced with the decision between deleting their memories or saving them.",0.007,,,2014-02-26,0.0,0.0,,,
https://www.nytimes.com/2020/02/12/movies/ordinary-love-review.html,Lesley Manville and Liam Neeson play a married couple facing a cancer diagnosis.,The New York Times,"subject: Movies;creative_works: Ordinary Love (Movie);persons: Neeson, Liam;persons: Manville, Lesley;persons: D'Sa, Lisa Barros;persons: Leyburn, Glenn;",2020-02-12T19:46:45+0000,569,‘Ordinary Love’ Review: In Sickness and in Health,,,Old-Sweater Lives,,,,By A.O. Scott,,Ordinary Love,Любов та смерть картоплі звичайної,,uk,,"The life story of a potato, which was born in one of the fields and then was taken to the city along with her other counterparts. Once in the apartment, she oversees the life and atmosphere of the new place. The potatoes meets a knife and falls in love with him at first sight...",0.647,,,1990-01-01,6.5,2.0,,,
